Date,AAPL,MSFT
2009-01-14,3.047499895095825,19.09000015258789
2009-01-15,2.9778571128845215,19.239999771118164
2009-01-16,2.940356969833374,19.709999084472656
2009-01-20,2.7928569316864014,18.479999542236328
2009-01-21,2.958214044570923,19.3799991607666
2009-01-22,3.1557140350341797,17.110000610351562
2009-01-23,3.1557140350341797,17.200000762939453
2009-01-26,3.2014288902282715,17.6299991607666
2009-01-27,3.240356922149658,17.65999984741211
2009-01-28,3.364285945892334,18.040000915527344
2009-01-29,3.3214290142059326,17.59000015258789
2009-01-30,3.2189290523529053,17.100000381469727
2009-02-02,3.268213987350464,17.829999923706055
2009-02-03,3.320713996887207,18.5
2009-02-04,3.3410708904266357,18.6299991607666
2009-02-05,3.444999933242798,19.040000915527344
2009-02-06,3.561429023742676,19.65999984741211
2009-02-09,3.6610710620880127,19.440000534057617
2009-02-10,3.493928909301758,18.799999237060547
2009-02-11,3.4578568935394287,19.209999084472656
2009-02-12,3.5453569889068604,19.260000228881836
2009-02-13,3.541429042816162,19.09000015258789
2009-02-17,3.376070976257324,18.09000015258789
2009-02-18,3.370357036590576,18.1200008392334
2009-02-19,3.237143039703369,17.90999984741211
2009-02-20,3.257143020629883,18.0
2009-02-23,3.1053569316864014,17.209999084472656
2009-02-24,3.2232139110565186,17.170000076293945
2009-02-25,3.255713939666748,16.959999084472656
2009-02-26,3.185357093811035,16.420000076293945
2009-02-27,3.189642906188965,16.149999618530273
2009-03-02,3.140713930130005,15.789999961853027
2009-03-03,3.1560709476470947,15.880000114440918
2009-03-04,3.256071090698242,16.1200008392334
2009-03-05,3.1728570461273193,15.270000457763672
2009-03-06,3.046428918838501,15.279999732971191
2009-03-09,2.9682140350341797,15.149999618530273
2009-03-10,3.1653571128845215,16.479999542236328
2009-03-11,3.309999942779541,17.110000610351562
2009-03-12,3.441071033477783,17.010000228881836
2009-03-13,3.4260709285736084,16.649999618530273
2009-03-16,3.4078569412231445,16.25
2009-03-17,3.559286117553711,16.899999618530273
2009-03-18,3.625714063644409,16.959999084472656
2009-03-19,3.629286050796509,17.139999389648438
2009-03-20,3.628213882446289,17.059999465942383
2009-03-23,3.8450000286102295,18.329999923706055
2009-03-24,3.8035709857940674,17.93000030517578
2009-03-25,3.8032140731811523,17.8799991607666
2009-03-26,3.92392897605896,18.829999923706055
2009-03-27,3.816071033477783,18.1299991607666
2009-03-30,3.731786012649536,17.479999542236328
2009-03-31,3.754286050796509,18.3700008392334
2009-04-01,3.8817861080169678,19.309999465942383
2009-04-02,4.025356769561768,19.290000915527344
2009-04-03,4.142499923706055,18.75
2009-04-06,4.2303571701049805,18.760000228881836
2009-04-07,4.107142925262451,18.760000228881836
2009-04-08,4.154285907745361,19.190000534057617
2009-04-09,4.270357131958008,19.670000076293945
2009-04-13,4.2935709953308105,19.59000015258789
2009-04-14,4.2253570556640625,19.350000381469727
2009-04-15,4.2014288902282715,18.829999923706055
2009-04-16,4.337500095367432,19.760000228881836
2009-04-17,4.4078569412231445,19.200000762939453
2009-04-20,4.3035712242126465,18.610000610351562
2009-04-21,4.348570823669434,18.969999313354492
